id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin
3964,Male,Loyal Customer,34,Personal Travel,Eco,764,3,5,3,3,5,3,5,5,4,2,4,3,5,5,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
55424,Male,disloyal Customer,13,Business travel,Eco,2521,1,1,1,3,1,4,4,4,2,3,4,4,3,4,38,42.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
55747,Male,disloyal Customer,36,Business travel,Business,1737,1,1,1,3,1,1,1,1,4,5,4,4,5,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
50710,Male,Loyal Customer,9,Personal Travel,Eco,89,2,4,2,1,5,2,5,5,4,3,4,5,4,5,0,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
47837,Male,disloyal Customer,38,Business travel,Eco,838,1,1,1,3,2,1,2,2,3,3,4,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
37380,Female,disloyal Customer,26,Business travel,Eco,1028,3,2,2,3,3,2,3,3,1,4,3,2,4,3,108,100.0,neutral or dissatisfied,"(-0.001, 101.1]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
19694,Female,disloyal Customer,36,Business travel,Eco,409,1,0,1,5,5,1,5,5,5,4,4,2,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
110361,Female,Loyal Customer,43,Business travel,Business,2473,2,4,4,4,2,2,3,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
20729,Female,Loyal Customer,42,Personal Travel,Eco,765,1,4,1,2,5,4,4,5,5,1,5,5,5,3,21,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
15810,Female,Loyal Customer,47,Personal Travel,Eco,246,1,4,1,2,5,5,5,3,3,1,3,3,3,3,29,15.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
19672,Female,Loyal Customer,44,Personal Travel,Business,475,3,2,3,3,1,4,4,1,1,3,1,2,1,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
106162,Male,Loyal Customer,60,Personal Travel,Eco,302,2,4,2,4,3,2,3,3,5,1,1,5,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
91637,Female,Loyal Customer,36,Personal Travel,Eco,1199,1,4,1,1,4,1,4,4,1,1,4,1,4,4,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
46689,Female,Loyal Customer,36,Personal Travel,Eco,125,2,3,2,2,1,2,1,1,1,5,2,1,2,1,71,78.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
71729,Female,disloyal Customer,37,Business travel,Eco Plus,607,2,3,3,4,3,3,1,3,3,4,5,3,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
82489,Male,Loyal Customer,47,Business travel,Business,488,2,4,4,4,2,3,3,2,2,2,2,2,2,2,17,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
14540,Male,Loyal Customer,55,Business travel,Business,3761,1,4,4,4,2,4,3,1,1,1,1,3,1,2,0,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
13304,Female,Loyal Customer,25,Personal Travel,Eco Plus,468,1,2,1,3,1,1,1,1,4,2,3,3,4,1,21,30.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
10344,Female,disloyal Customer,39,Business travel,Business,247,2,2,2,1,2,2,2,2,3,5,4,4,5,2,94,95.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
54025,Female,Loyal Customer,45,Personal Travel,Eco,1091,4,1,4,3,5,3,4,4,4,4,4,2,4,2,2,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
33547,Male,disloyal Customer,61,Business travel,Eco,399,3,3,3,5,4,3,1,4,4,2,3,1,3,4,1,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
70110,Male,Loyal Customer,25,Business travel,Eco,460,3,4,4,4,3,3,2,3,3,5,3,4,3,3,7,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
104675,Female,Loyal Customer,15,Personal Travel,Eco,641,3,5,3,3,2,3,2,2,5,3,5,4,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
98382,Female,Loyal Customer,37,Personal Travel,Business,1131,2,2,2,3,4,4,3,3,3,2,3,2,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
26031,Male,Loyal Customer,61,Personal Travel,Eco,321,2,3,4,5,4,4,4,4,5,4,1,5,2,4,3,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
9855,Female,disloyal Customer,39,Business travel,Eco,242,3,0,3,2,3,3,3,3,2,3,1,4,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
102435,Male,Loyal Customer,43,Personal Travel,Eco,258,3,5,0,4,3,0,3,3,2,4,3,4,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
117166,Male,Loyal Customer,37,Personal Travel,Eco,647,3,3,3,3,2,3,5,2,5,1,3,3,1,2,67,53.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
36050,Female,disloyal Customer,20,Business travel,Eco,399,2,3,2,2,4,2,4,4,4,1,3,4,2,4,17,20.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
38674,Female,Loyal Customer,26,Personal Travel,Eco,2611,3,4,3,4,5,3,5,5,1,1,4,2,3,5,10,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
23562,Female,Loyal Customer,25,Personal Travel,Eco,637,1,1,1,4,3,1,3,3,1,5,4,4,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
31835,Female,Loyal Customer,46,Personal Travel,Eco,2762,2,4,2,4,2,4,4,2,1,4,4,4,3,4,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
49428,Male,disloyal Customer,32,Business travel,Eco,209,2,5,2,4,4,2,4,4,5,5,1,1,1,4,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
86062,Male,disloyal Customer,58,Business travel,Eco Plus,447,1,0,0,4,5,1,5,5,1,4,3,1,3,5,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
66596,Female,disloyal Customer,19,Business travel,Eco,761,1,1,1,4,5,1,5,5,3,1,3,3,4,5,0,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
45727,Male,Loyal Customer,63,Personal Travel,Eco,852,1,4,1,4,1,1,1,1,5,5,4,3,4,1,48,77.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
76115,Male,Loyal Customer,53,Personal Travel,Business,689,2,4,2,3,5,3,3,5,5,2,3,3,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
122468,Male,Loyal Customer,52,Business travel,Business,2205,4,4,4,4,1,2,3,4,4,4,4,3,4,1,14,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
55726,Male,Loyal Customer,52,Business travel,Business,3509,3,3,3,3,5,4,3,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
82939,Female,Loyal Customer,44,Personal Travel,Eco Plus,594,3,1,3,2,5,1,1,2,2,3,2,1,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
60232,Male,Loyal Customer,16,Business travel,Eco,1546,3,3,3,3,3,3,2,3,2,1,3,3,4,3,17,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
9789,Male,Loyal Customer,49,Personal Travel,Eco,383,4,4,4,1,2,4,2,2,3,2,4,4,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
88888,Female,Loyal Customer,47,Business travel,Eco,859,3,5,4,5,1,2,3,3,3,3,3,2,3,3,2,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
66307,Female,Loyal Customer,48,Business travel,Eco,852,1,4,4,4,2,3,3,1,1,1,1,2,1,2,5,12.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
73552,Male,Loyal Customer,71,Business travel,Eco Plus,594,2,5,5,5,2,2,2,2,3,5,4,2,4,2,41,35.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
90357,Female,disloyal Customer,61,Business travel,Business,271,3,3,3,4,2,3,2,2,4,5,4,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
5576,Female,Loyal Customer,15,Personal Travel,Eco,588,1,4,1,1,4,1,4,4,3,3,5,4,4,4,0,42.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
27458,Female,disloyal Customer,28,Business travel,Eco,954,2,2,2,3,1,2,1,1,5,2,5,3,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
86812,Female,Loyal Customer,77,Business travel,Business,2651,3,5,5,5,2,3,3,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
43718,Male,Loyal Customer,49,Personal Travel,Eco,489,2,3,2,3,1,2,4,1,4,3,4,4,3,1,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
2448,Female,Loyal Customer,23,Personal Travel,Eco Plus,604,3,4,3,4,3,3,3,3,4,4,5,4,4,3,20,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
13790,Male,Loyal Customer,54,Personal Travel,Eco,837,2,5,2,3,3,2,2,3,3,3,5,5,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
96590,Male,Loyal Customer,72,Business travel,Business,2241,4,4,4,4,3,2,2,4,4,4,4,1,4,4,61,60.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
41048,Female,Loyal Customer,50,Personal Travel,Eco,1087,3,3,3,4,5,5,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
6276,Male,Loyal Customer,23,Business travel,Business,585,1,2,1,2,1,1,1,1,1,3,3,3,4,1,37,47.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
7667,Female,disloyal Customer,32,Business travel,Eco,767,3,3,3,3,4,3,4,4,3,4,3,2,4,4,124,108.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
30961,Female,Loyal Customer,31,Personal Travel,Eco,1024,2,4,2,3,5,2,5,5,4,3,1,4,5,5,0,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
100071,Female,Loyal Customer,70,Personal Travel,Eco,281,3,3,3,1,2,3,2,2,2,3,2,4,2,3,75,86.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
26270,Female,Loyal Customer,62,Business travel,Eco,859,3,2,2,2,2,3,4,3,3,3,3,2,3,1,28,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(19.0, 1017.0]"
56583,Male,Loyal Customer,51,Business travel,Eco,1068,3,5,5,5,3,3,3,3,2,1,4,4,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
3178,Male,Loyal Customer,25,Business travel,Business,693,2,2,2,2,2,2,2,2,1,4,3,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
29594,Female,Loyal Customer,8,Business travel,Business,3039,1,4,4,4,1,1,1,1,1,1,3,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
96097,Female,Loyal Customer,15,Personal Travel,Eco,775,2,5,2,2,2,2,2,2,4,5,5,3,4,2,3,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
5922,Female,Loyal Customer,33,Personal Travel,Eco,173,2,5,2,3,2,2,2,2,5,5,4,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
114,Female,Loyal Customer,51,Business travel,Business,562,2,3,3,3,1,4,4,2,2,3,2,4,2,3,0,15.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
120284,Female,disloyal Customer,44,Business travel,Eco,1176,3,3,3,4,1,3,1,1,4,5,4,1,3,1,10,27.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
85771,Female,Loyal Customer,11,Business travel,Business,666,2,2,3,3,2,2,2,2,4,4,4,2,3,2,1,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
50652,Female,Loyal Customer,40,Personal Travel,Eco,156,4,3,4,4,2,4,2,2,4,1,3,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
102753,Female,Loyal Customer,57,Personal Travel,Eco Plus,365,1,5,1,2,1,5,5,3,4,5,4,5,3,5,199,192.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
111568,Male,Loyal Customer,43,Business travel,Eco,883,1,1,1,1,1,1,1,1,4,1,4,2,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
21124,Female,Loyal Customer,61,Personal Travel,Eco,106,3,4,3,4,2,1,1,5,5,3,5,1,5,1,50,51.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
36144,Female,Loyal Customer,22,Business travel,Eco Plus,1562,3,3,3,3,3,3,4,3,2,5,4,2,3,3,0,20.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
84774,Male,disloyal Customer,32,Business travel,Business,534,3,3,3,4,1,3,1,1,3,3,4,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
17241,Male,Loyal Customer,54,Business travel,Business,2888,4,3,3,3,2,3,4,4,4,4,4,3,4,4,40,27.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
51053,Female,Loyal Customer,47,Personal Travel,Eco,109,1,4,1,2,5,4,5,3,3,1,5,3,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
79975,Male,disloyal Customer,36,Business travel,Eco,676,2,1,1,3,1,1,1,1,3,3,3,1,3,1,199,192.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
27421,Male,Loyal Customer,52,Business travel,Eco,978,3,2,2,2,3,3,3,3,2,5,3,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
38093,Female,disloyal Customer,20,Business travel,Eco,1197,1,2,2,4,2,5,5,1,2,3,4,5,1,5,233,274.0,neutral or dissatisfied,"(202.2, 303.3]","(203.4, 305.1]","(19.0, 1011.0]","(19.0, 1017.0]"
7781,Female,Loyal Customer,60,Personal Travel,Eco,1080,2,5,2,5,4,4,4,4,4,2,4,5,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
126721,Male,Loyal Customer,52,Business travel,Business,2521,3,3,3,3,2,2,3,3,3,3,3,1,3,1,77,62.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
72726,Female,Loyal Customer,61,Business travel,Eco Plus,719,1,4,4,4,5,4,3,1,1,1,1,4,1,4,9,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
72264,Male,disloyal Customer,30,Business travel,Eco,919,4,5,5,4,4,5,4,4,2,1,4,4,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
40493,Male,Loyal Customer,31,Personal Travel,Eco,188,3,4,0,1,3,0,3,3,4,2,5,4,5,3,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
128404,Female,disloyal Customer,30,Business travel,Eco,370,4,2,4,3,5,4,5,5,1,5,3,1,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
8817,Male,Loyal Customer,26,Personal Travel,Eco,522,3,5,3,2,2,3,2,2,4,3,4,5,4,2,23,21.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
19717,Female,disloyal Customer,16,Business travel,Eco,409,3,4,3,4,4,3,4,4,4,3,4,2,4,4,62,94.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
15038,Female,Loyal Customer,13,Business travel,Business,488,3,3,3,3,3,3,3,3,3,1,3,2,3,3,23,28.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
112781,Female,Loyal Customer,41,Personal Travel,Eco,590,3,5,3,5,4,3,4,4,3,2,4,5,2,4,0,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
23623,Male,Loyal Customer,70,Personal Travel,Eco Plus,977,1,5,1,1,3,1,3,3,3,4,5,5,5,3,2,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
3381,Male,Loyal Customer,35,Business travel,Business,315,1,5,5,5,4,3,2,1,1,1,1,3,1,3,11,26.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
96082,Female,Loyal Customer,11,Personal Travel,Eco,795,1,5,1,4,3,1,3,3,5,2,5,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
6728,Male,disloyal Customer,26,Business travel,Business,268,2,0,2,4,2,2,2,2,3,4,4,4,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
62163,Male,disloyal Customer,12,Business travel,Eco,815,2,2,2,3,1,2,1,1,1,5,3,2,4,1,0,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
125393,Female,Loyal Customer,53,Business travel,Business,1440,2,4,4,4,1,2,2,2,2,2,2,2,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
35255,Male,disloyal Customer,24,Business travel,Eco,1035,1,1,1,3,4,1,4,4,5,1,2,3,2,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
60494,Male,Loyal Customer,22,Business travel,Eco,641,4,3,3,3,4,4,3,4,3,2,3,4,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
103132,Male,Loyal Customer,21,Business travel,Eco Plus,460,2,4,4,4,2,2,3,2,3,1,4,4,4,2,5,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
85566,Male,Loyal Customer,52,Business travel,Business,3286,3,4,4,4,3,3,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
116696,Female,Loyal Customer,39,Business travel,Eco Plus,404,2,3,3,3,2,2,2,2,3,3,3,1,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
44551,Male,Loyal Customer,60,Personal Travel,Eco,157,2,3,2,4,3,2,2,3,3,1,4,4,3,3,4,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
42393,Female,disloyal Customer,32,Business travel,Eco Plus,748,3,3,3,3,2,3,2,2,2,5,2,5,3,2,9,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
63638,Female,Loyal Customer,38,Business travel,Business,2542,2,1,3,1,5,3,4,2,2,2,2,3,2,2,17,13.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
125699,Male,Loyal Customer,53,Personal Travel,Eco,857,3,4,3,4,3,3,2,3,3,1,2,1,2,3,22,15.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
6950,Male,disloyal Customer,19,Business travel,Eco,501,4,3,4,4,5,4,5,5,4,3,3,1,4,5,30,43.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
61954,Male,Loyal Customer,45,Business travel,Eco,2161,3,2,2,2,3,3,3,3,1,4,4,3,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
8210,Male,disloyal Customer,28,Business travel,Eco,125,1,4,1,1,4,1,4,4,1,1,2,5,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
94968,Male,disloyal Customer,20,Business travel,Eco,189,2,3,2,2,1,2,1,1,2,3,3,5,3,1,3,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
14584,Male,Loyal Customer,55,Business travel,Business,1021,1,2,2,2,5,4,3,1,1,1,1,2,1,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
99175,Male,disloyal Customer,39,Business travel,Business,351,1,1,1,5,3,1,3,3,4,5,4,4,5,3,6,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
63356,Male,Loyal Customer,34,Personal Travel,Eco,337,4,5,4,3,1,4,1,1,4,3,5,4,4,1,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
71593,Male,Loyal Customer,33,Business travel,Eco,1182,1,5,5,5,1,1,1,1,2,2,4,3,4,1,23,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
9742,Female,disloyal Customer,32,Business travel,Eco,908,4,4,4,2,2,4,2,2,2,5,3,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
