id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
38093,Female,disloyal Customer,20,Business travel,Eco,1197,1,2,2,4,2,5,5,1,2,3,4,5,1,5,233,274.0,neutral or dissatisfied
7781,Female,Loyal Customer,60,Personal Travel,Eco,1080,2,5,2,5,4,4,4,4,4,2,4,5,4,4,0,0.0,neutral or dissatisfied
126721,Male,Loyal Customer,52,Business travel,Business,2521,3,3,3,3,2,2,3,3,3,3,3,1,3,1,77,62.0,neutral or dissatisfied
72726,Female,Loyal Customer,61,Business travel,Eco Plus,719,1,4,4,4,5,4,3,1,1,1,1,4,1,4,9,6.0,neutral or dissatisfied
72264,Male,disloyal Customer,30,Business travel,Eco,919,4,5,5,4,4,5,4,4,2,1,4,4,3,4,0,0.0,neutral or dissatisfied
40493,Male,Loyal Customer,31,Personal Travel,Eco,188,3,4,0,1,3,0,3,3,4,2,5,4,5,3,0,4.0,neutral or dissatisfied
128404,Female,disloyal Customer,30,Business travel,Eco,370,4,2,4,3,5,4,5,5,1,5,3,1,4,5,0,0.0,neutral or dissatisfied
8817,Male,Loyal Customer,26,Personal Travel,Eco,522,3,5,3,2,2,3,2,2,4,3,4,5,4,2,23,21.0,neutral or dissatisfied
19717,Female,disloyal Customer,16,Business travel,Eco,409,3,4,3,4,4,3,4,4,4,3,4,2,4,4,62,94.0,neutral or dissatisfied
15038,Female,Loyal Customer,13,Business travel,Business,488,3,3,3,3,3,3,3,3,3,1,3,2,3,3,23,28.0,neutral or dissatisfied
112781,Female,Loyal Customer,41,Personal Travel,Eco,590,3,5,3,5,4,3,4,4,3,2,4,5,2,4,0,6.0,neutral or dissatisfied
23623,Male,Loyal Customer,70,Personal Travel,Eco Plus,977,1,5,1,1,3,1,3,3,3,4,5,5,5,3,2,3.0,neutral or dissatisfied
3381,Male,Loyal Customer,35,Business travel,Business,315,1,5,5,5,4,3,2,1,1,1,1,3,1,3,11,26.0,neutral or dissatisfied
96082,Female,Loyal Customer,11,Personal Travel,Eco,795,1,5,1,4,3,1,3,3,5,2,5,3,4,3,0,0.0,neutral or dissatisfied
6728,Male,disloyal Customer,26,Business travel,Business,268,2,0,2,4,2,2,2,2,3,4,4,4,5,2,0,0.0,neutral or dissatisfied
62163,Male,disloyal Customer,12,Business travel,Eco,815,2,2,2,3,1,2,1,1,1,5,3,2,4,1,0,14.0,neutral or dissatisfied
125393,Female,Loyal Customer,53,Business travel,Business,1440,2,4,4,4,1,2,2,2,2,2,2,2,2,3,0,0.0,neutral or dissatisfied
35255,Male,disloyal Customer,24,Business travel,Eco,1035,1,1,1,3,4,1,4,4,5,1,2,3,2,4,0,0.0,neutral or dissatisfied
60494,Male,Loyal Customer,22,Business travel,Eco,641,4,3,3,3,4,4,3,4,3,2,3,4,3,4,0,0.0,neutral or dissatisfied
103132,Male,Loyal Customer,21,Business travel,Eco Plus,460,2,4,4,4,2,2,3,2,3,1,4,4,4,2,5,3.0,neutral or dissatisfied
85566,Male,Loyal Customer,52,Business travel,Business,3286,3,4,4,4,3,3,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied
116696,Female,Loyal Customer,39,Business travel,Eco Plus,404,2,3,3,3,2,2,2,2,3,3,3,1,4,2,0,0.0,neutral or dissatisfied
44551,Male,Loyal Customer,60,Personal Travel,Eco,157,2,3,2,4,3,2,2,3,3,1,4,4,3,3,4,0.0,neutral or dissatisfied
42393,Female,disloyal Customer,32,Business travel,Eco Plus,748,3,3,3,3,2,3,2,2,2,5,2,5,3,2,9,8.0,neutral or dissatisfied
63638,Female,Loyal Customer,38,Business travel,Business,2542,2,1,3,1,5,3,4,2,2,2,2,3,2,2,17,13.0,neutral or dissatisfied
125699,Male,Loyal Customer,53,Personal Travel,Eco,857,3,4,3,4,3,3,2,3,3,1,2,1,2,3,22,15.0,neutral or dissatisfied
6950,Male,disloyal Customer,19,Business travel,Eco,501,4,3,4,4,5,4,5,5,4,3,3,1,4,5,30,43.0,neutral or dissatisfied
61954,Male,Loyal Customer,45,Business travel,Eco,2161,3,2,2,2,3,3,3,3,1,4,4,3,3,3,0,0.0,neutral or dissatisfied
8210,Male,disloyal Customer,28,Business travel,Eco,125,1,4,1,1,4,1,4,4,1,1,2,5,4,4,0,0.0,neutral or dissatisfied
94968,Male,disloyal Customer,20,Business travel,Eco,189,2,3,2,2,1,2,1,1,2,3,3,5,3,1,3,4.0,neutral or dissatisfied
14584,Male,Loyal Customer,55,Business travel,Business,1021,1,2,2,2,5,4,3,1,1,1,1,2,1,1,0,0.0,neutral or dissatisfied
99175,Male,disloyal Customer,39,Business travel,Business,351,1,1,1,5,3,1,3,3,4,5,4,4,5,3,6,3.0,neutral or dissatisfied
63356,Male,Loyal Customer,34,Personal Travel,Eco,337,4,5,4,3,1,4,1,1,4,3,5,4,4,1,1,0.0,neutral or dissatisfied
71593,Male,Loyal Customer,33,Business travel,Eco,1182,1,5,5,5,1,1,1,1,2,2,4,3,4,1,23,19.0,neutral or dissatisfied
9742,Female,disloyal Customer,32,Business travel,Eco,908,4,4,4,2,2,4,2,2,2,5,3,3,3,2,0,0.0,neutral or dissatisfied
93781,Male,Loyal Customer,62,Personal Travel,Eco,1865,3,5,3,4,5,3,5,5,2,4,5,4,2,5,0,0.0,neutral or dissatisfied
82914,Male,Loyal Customer,25,Personal Travel,Eco,594,2,1,3,3,4,3,3,4,2,5,4,3,4,4,0,0.0,neutral or dissatisfied
43389,Female,Loyal Customer,68,Personal Travel,Eco,347,2,3,2,4,4,2,2,3,3,2,3,1,3,1,0,0.0,neutral or dissatisfied
111221,Female,disloyal Customer,27,Business travel,Eco,1455,2,2,2,3,3,2,3,3,2,3,3,2,3,3,0,10.0,neutral or dissatisfied
86269,Male,Loyal Customer,56,Personal Travel,Eco,226,3,4,3,2,4,3,4,4,5,4,4,4,5,4,0,10.0,neutral or dissatisfied
61356,Male,Loyal Customer,44,Personal Travel,Eco,602,1,3,1,3,5,1,5,5,1,1,4,2,3,5,2,0.0,neutral or dissatisfied
6323,Female,Loyal Customer,41,Business travel,Business,315,2,1,1,1,4,4,4,2,2,2,2,4,2,2,6,0.0,neutral or dissatisfied
65319,Female,Loyal Customer,22,Business travel,Business,432,3,3,3,3,3,3,3,3,2,2,3,1,3,3,0,6.0,neutral or dissatisfied
86488,Male,Loyal Customer,46,Personal Travel,Eco,762,2,4,2,3,5,2,5,5,4,3,5,3,5,5,17,5.0,neutral or dissatisfied
14756,Female,disloyal Customer,18,Business travel,Eco,463,3,2,3,2,2,3,2,2,1,4,3,4,3,2,0,11.0,neutral or dissatisfied
38039,Male,Loyal Customer,37,Business travel,Business,1249,3,4,5,4,1,4,4,3,3,3,3,3,3,2,17,0.0,neutral or dissatisfied
119150,Female,disloyal Customer,41,Business travel,Business,331,2,2,2,4,4,2,4,4,3,2,4,4,4,4,0,0.0,neutral or dissatisfied
26402,Male,Loyal Customer,26,Personal Travel,Eco,957,3,1,4,2,1,4,1,1,3,2,3,4,3,1,0,1.0,neutral or dissatisfied
124417,Female,disloyal Customer,29,Business travel,Eco,1262,3,3,3,2,1,3,1,1,3,1,3,1,3,1,0,0.0,neutral or dissatisfied
55415,Male,Loyal Customer,31,Personal Travel,Business,2254,2,4,3,4,3,4,4,5,2,5,4,4,3,4,31,39.0,neutral or dissatisfied
92000,Female,disloyal Customer,24,Business travel,Eco,236,2,3,2,3,2,2,2,2,3,1,4,4,4,2,4,0.0,neutral or dissatisfied
54276,Male,Loyal Customer,34,Personal Travel,Eco,1222,3,3,3,4,2,3,2,2,1,5,4,2,4,2,2,27.0,neutral or dissatisfied
23303,Female,Loyal Customer,56,Business travel,Eco,359,4,4,4,4,3,4,3,4,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
29289,Female,Loyal Customer,29,Business travel,Business,834,1,2,2,2,1,1,1,1,4,5,2,4,2,1,0,0.0,neutral or dissatisfied
118735,Female,Loyal Customer,64,Personal Travel,Eco,370,3,0,3,1,2,4,4,3,3,3,5,5,3,4,52,40.0,neutral or dissatisfied
13313,Male,disloyal Customer,47,Business travel,Eco,448,3,2,3,4,2,3,2,2,1,5,3,3,4,2,52,46.0,neutral or dissatisfied
15322,Female,disloyal Customer,25,Business travel,Eco,589,2,3,2,3,2,2,2,2,4,3,4,2,3,2,0,0.0,neutral or dissatisfied
19375,Female,Loyal Customer,22,Personal Travel,Eco,476,1,4,1,3,1,1,1,1,4,5,2,3,4,1,0,0.0,neutral or dissatisfied
41837,Female,Loyal Customer,37,Business travel,Eco,462,4,3,5,3,4,3,4,4,1,5,4,1,4,4,0,0.0,neutral or dissatisfied
36234,Male,Loyal Customer,36,Personal Travel,Eco,496,3,4,3,3,3,3,3,3,1,2,3,3,3,3,0,0.0,neutral or dissatisfied
109860,Male,Loyal Customer,41,Business travel,Eco,1053,3,3,3,3,3,3,3,3,1,3,3,4,4,3,2,0.0,neutral or dissatisfied
113887,Male,disloyal Customer,35,Business travel,Business,2295,1,1,1,1,2,1,2,2,4,4,5,3,4,2,12,14.0,neutral or dissatisfied
77423,Male,Loyal Customer,27,Personal Travel,Eco,590,3,3,3,5,4,3,4,4,1,5,4,2,4,4,0,0.0,neutral or dissatisfied
63213,Male,disloyal Customer,32,Business travel,Business,337,3,2,2,2,5,2,5,5,4,4,4,3,5,5,12,2.0,neutral or dissatisfied
23690,Female,disloyal Customer,19,Business travel,Eco,212,3,4,3,5,1,3,1,1,4,3,3,4,2,1,0,0.0,neutral or dissatisfied
36959,Male,disloyal Customer,24,Business travel,Eco,667,2,5,2,4,2,2,1,2,1,2,4,2,4,2,0,0.0,neutral or dissatisfied
108155,Male,Loyal Customer,15,Personal Travel,Eco,997,3,3,3,3,3,3,5,3,3,4,4,1,4,3,0,0.0,neutral or dissatisfied
24787,Female,Loyal Customer,22,Personal Travel,Eco,447,3,5,3,3,3,3,3,3,5,4,4,3,2,3,0,0.0,neutral or dissatisfied
126270,Female,Loyal Customer,36,Business travel,Eco,190,2,2,2,2,2,2,2,2,1,2,3,3,3,2,0,0.0,neutral or dissatisfied
77504,Female,Loyal Customer,18,Personal Travel,Eco,1195,2,4,2,5,4,2,4,4,2,5,5,1,2,4,0,8.0,neutral or dissatisfied
47051,Male,disloyal Customer,11,Business travel,Eco,639,1,2,0,4,1,0,1,1,4,2,4,2,4,1,3,0.0,neutral or dissatisfied
40340,Male,Loyal Customer,62,Personal Travel,Eco Plus,347,3,4,3,2,3,3,3,3,5,3,4,5,4,3,0,0.0,neutral or dissatisfied
33025,Female,Loyal Customer,69,Personal Travel,Eco,102,3,3,3,1,5,4,3,5,5,3,5,4,5,4,0,0.0,neutral or dissatisfied
97504,Female,Loyal Customer,9,Personal Travel,Eco,756,1,5,1,1,4,1,3,4,4,3,5,3,4,4,7,0.0,neutral or dissatisfied
48174,Male,disloyal Customer,25,Business travel,Eco,259,2,4,2,4,4,2,2,4,2,1,2,4,3,4,0,0.0,neutral or dissatisfied
74414,Female,disloyal Customer,60,Business travel,Business,1235,4,4,4,2,1,4,1,1,5,5,5,5,4,1,0,0.0,neutral or dissatisfied
45168,Male,Loyal Customer,68,Personal Travel,Eco,174,3,4,3,4,3,3,3,3,3,3,5,4,5,3,0,0.0,neutral or dissatisfied
67205,Male,Loyal Customer,38,Personal Travel,Eco,918,2,4,2,5,2,2,2,2,4,2,5,4,5,2,48,42.0,neutral or dissatisfied
103066,Male,disloyal Customer,25,Business travel,Business,287,2,1,2,4,1,2,1,1,1,4,4,2,3,1,0,0.0,neutral or dissatisfied
86618,Female,disloyal Customer,36,Business travel,Business,746,2,3,3,4,2,3,3,2,3,2,5,4,5,2,0,0.0,neutral or dissatisfied
80380,Female,disloyal Customer,22,Business travel,Eco,368,4,5,4,4,1,4,1,1,3,4,5,4,4,1,0,0.0,neutral or dissatisfied
39209,Female,Loyal Customer,56,Business travel,Business,67,1,4,4,4,1,1,1,3,3,3,1,4,3,3,0,0.0,neutral or dissatisfied
80767,Male,Loyal Customer,24,Personal Travel,Eco,629,1,4,1,3,3,1,3,3,3,5,5,4,5,3,0,1.0,neutral or dissatisfied
72260,Female,Loyal Customer,14,Business travel,Business,2045,3,2,2,2,3,3,3,3,4,5,4,2,4,3,0,46.0,neutral or dissatisfied
87656,Male,Loyal Customer,8,Business travel,Business,606,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,0.0,neutral or dissatisfied
56259,Male,disloyal Customer,26,Business travel,Eco,404,4,1,4,3,3,4,3,3,3,1,4,3,3,3,0,0.0,neutral or dissatisfied
50456,Male,Loyal Customer,38,Business travel,Eco,337,2,5,2,5,2,2,2,2,2,5,3,1,4,2,87,89.0,neutral or dissatisfied
35552,Female,Loyal Customer,51,Personal Travel,Eco,1005,2,4,2,3,5,4,4,2,2,2,2,3,2,4,6,21.0,neutral or dissatisfied
13285,Male,Loyal Customer,39,Personal Travel,Eco,772,2,3,2,5,3,2,3,3,5,1,4,4,2,3,0,2.0,neutral or dissatisfied
92609,Female,Loyal Customer,34,Personal Travel,Eco,2218,3,1,3,3,5,3,5,5,1,4,4,1,4,5,0,0.0,neutral or dissatisfied
108438,Female,Loyal Customer,43,Business travel,Business,1440,3,1,1,1,1,3,3,3,3,3,3,4,3,2,17,14.0,neutral or dissatisfied
13937,Female,Loyal Customer,53,Business travel,Business,3492,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,7.0,neutral or dissatisfied
92298,Female,disloyal Customer,46,Business travel,Business,2556,3,3,3,3,1,3,1,1,4,5,5,5,5,1,1,0.0,neutral or dissatisfied
91544,Female,disloyal Customer,36,Business travel,Eco,680,1,2,2,3,5,2,5,5,3,4,3,2,4,5,0,13.0,neutral or dissatisfied
67794,Male,Loyal Customer,48,Business travel,Business,1698,4,1,2,1,4,2,2,4,4,3,4,3,4,3,0,0.0,neutral or dissatisfied
118950,Male,disloyal Customer,33,Business travel,Eco,682,1,1,1,3,1,3,4,3,3,3,3,4,4,4,206,243.0,neutral or dissatisfied
28240,Male,Loyal Customer,19,Personal Travel,Eco,1009,2,5,2,4,2,2,5,2,5,4,4,4,4,2,0,17.0,neutral or dissatisfied
75691,Female,disloyal Customer,27,Business travel,Business,868,3,3,3,4,2,3,2,2,5,5,4,4,4,2,1,6.0,neutral or dissatisfied
91546,Male,Loyal Customer,44,Business travel,Eco,680,2,3,3,3,2,2,2,2,1,1,4,1,4,2,0,0.0,neutral or dissatisfied
1459,Male,Loyal Customer,56,Business travel,Business,2697,2,1,1,1,3,4,3,2,2,2,2,3,2,4,0,32.0,neutral or dissatisfied
91626,Male,Loyal Customer,43,Business travel,Business,1899,3,5,5,5,2,3,4,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
54037,Male,disloyal Customer,36,Business travel,Eco,1416,3,3,3,2,3,3,5,3,5,2,3,5,1,3,22,0.0,neutral or dissatisfied
97011,Male,Loyal Customer,49,Personal Travel,Eco,359,3,5,4,1,1,4,1,1,4,3,5,3,4,1,0,0.0,neutral or dissatisfied
128531,Male,Loyal Customer,46,Personal Travel,Eco,370,3,5,3,4,2,3,2,2,1,4,4,3,4,2,0,0.0,neutral or dissatisfied
95100,Male,Loyal Customer,54,Personal Travel,Eco,496,1,4,5,2,1,5,1,1,3,2,5,3,5,1,0,0.0,neutral or dissatisfied
126307,Female,Loyal Customer,56,Personal Travel,Eco,468,3,5,3,3,3,4,5,3,3,3,3,3,3,5,0,0.0,neutral or dissatisfied
102580,Male,Loyal Customer,30,Business travel,Eco Plus,236,2,1,4,1,2,2,2,2,1,3,4,4,4,2,19,12.0,neutral or dissatisfied
29635,Female,disloyal Customer,27,Business travel,Eco,1048,2,2,2,3,3,2,4,3,2,5,3,1,3,3,73,64.0,neutral or dissatisfied
104430,Male,Loyal Customer,39,Business travel,Business,611,1,2,2,2,4,4,4,1,1,1,1,2,1,2,46,42.0,neutral or dissatisfied
36742,Male,Loyal Customer,38,Personal Travel,Eco,1754,2,4,2,3,1,2,5,1,1,2,1,4,4,1,7,0.0,neutral or dissatisfied
104761,Female,Loyal Customer,54,Personal Travel,Eco,1246,2,4,2,5,4,5,4,3,3,2,3,4,3,5,82,59.0,neutral or dissatisfied
126337,Male,Loyal Customer,48,Personal Travel,Eco,631,4,5,4,4,5,4,5,5,3,4,4,4,4,5,12,7.0,neutral or dissatisfied
18953,Male,Loyal Customer,9,Personal Travel,Eco,448,4,5,4,5,4,4,4,4,2,1,5,3,1,4,17,14.0,neutral or dissatisfied
29048,Male,Loyal Customer,34,Personal Travel,Eco,978,2,5,2,3,2,2,2,2,3,5,5,5,5,2,0,0.0,neutral or dissatisfied
19995,Female,disloyal Customer,24,Business travel,Eco,646,3,0,3,3,2,3,2,2,4,4,1,5,1,2,96,102.0,neutral or dissatisfied
34706,Male,disloyal Customer,55,Business travel,Eco,209,3,0,3,4,5,3,5,5,2,1,4,3,1,5,0,0.0,neutral or dissatisfied
112623,Female,Loyal Customer,37,Personal Travel,Eco,602,2,4,2,5,2,2,2,2,3,5,5,5,5,2,24,12.0,neutral or dissatisfied
110385,Female,disloyal Customer,28,Business travel,Eco,925,3,3,3,4,3,3,3,3,1,1,3,4,4,3,96,90.0,neutral or dissatisfied
93385,Male,Loyal Customer,25,Business travel,Eco,605,1,5,5,5,1,1,3,1,1,5,4,3,4,1,1,4.0,neutral or dissatisfied
57587,Female,Loyal Customer,65,Personal Travel,Eco,1597,3,3,3,2,4,1,2,4,4,3,4,4,4,2,9,0.0,neutral or dissatisfied
85621,Male,Loyal Customer,57,Personal Travel,Eco,259,1,4,1,4,3,1,3,3,2,1,4,5,3,3,2,8.0,neutral or dissatisfied
56843,Male,Loyal Customer,29,Business travel,Eco Plus,1605,3,4,4,4,3,3,3,3,4,2,3,3,4,3,0,14.0,neutral or dissatisfied
25932,Female,Loyal Customer,52,Personal Travel,Eco,594,4,1,4,4,1,4,3,5,5,4,5,1,5,2,5,10.0,neutral or dissatisfied
35759,Female,Loyal Customer,55,Personal Travel,Eco,1608,2,2,2,4,2,3,4,5,5,2,5,3,5,2,0,0.0,neutral or dissatisfied
47667,Female,disloyal Customer,25,Business travel,Eco,869,1,1,1,5,4,1,1,4,3,2,3,1,5,4,14,2.0,neutral or dissatisfied
95144,Male,Loyal Customer,8,Personal Travel,Eco,528,1,4,1,3,3,1,3,3,4,2,4,4,5,3,68,53.0,neutral or dissatisfied
127197,Female,Loyal Customer,51,Business travel,Eco Plus,370,2,3,3,3,2,1,1,3,5,2,3,1,2,1,159,150.0,neutral or dissatisfied
35689,Female,Loyal Customer,20,Business travel,Business,2475,4,1,1,1,3,4,4,3,2,3,3,4,2,4,0,10.0,neutral or dissatisfied
11998,Male,Loyal Customer,53,Personal Travel,Eco,643,2,5,3,3,2,3,2,2,3,2,4,4,4,2,0,0.0,neutral or dissatisfied
57895,Male,Loyal Customer,35,Business travel,Business,2746,4,2,2,2,4,4,4,4,4,4,4,2,4,4,0,0.0,neutral or dissatisfied
30391,Female,Loyal Customer,29,Personal Travel,Eco,641,2,5,2,5,2,2,2,2,5,3,4,3,4,2,0,0.0,neutral or dissatisfied
75779,Male,Loyal Customer,24,Personal Travel,Eco,813,2,5,2,4,4,2,4,4,4,2,4,5,4,4,0,0.0,neutral or dissatisfied
104914,Female,disloyal Customer,29,Business travel,Business,210,3,2,2,4,5,2,5,5,5,3,5,4,4,5,21,25.0,neutral or dissatisfied
125721,Male,Loyal Customer,25,Personal Travel,Eco,899,3,4,3,3,1,3,1,1,5,2,5,5,5,1,0,0.0,neutral or dissatisfied
57711,Female,Loyal Customer,59,Personal Travel,Eco,867,1,2,1,4,2,4,3,4,4,1,4,1,4,3,19,20.0,neutral or dissatisfied
68133,Male,Loyal Customer,63,Personal Travel,Eco,868,2,3,2,3,4,2,4,4,5,2,1,4,1,4,32,27.0,neutral or dissatisfied
40869,Male,Loyal Customer,57,Personal Travel,Eco,599,3,3,3,3,4,3,4,4,4,5,4,1,4,4,0,8.0,neutral or dissatisfied
100821,Female,disloyal Customer,19,Business travel,Eco,711,2,2,2,5,2,2,2,2,4,3,4,4,4,2,0,0.0,neutral or dissatisfied
21641,Female,Loyal Customer,52,Personal Travel,Eco,780,4,5,3,5,5,5,1,3,3,3,3,5,3,2,0,0.0,neutral or dissatisfied
8931,Male,Loyal Customer,9,Personal Travel,Eco,984,1,3,0,2,5,0,5,5,3,4,3,4,2,5,26,26.0,neutral or dissatisfied
100564,Female,Loyal Customer,10,Personal Travel,Business,486,3,0,3,3,1,3,1,1,5,5,5,5,5,1,24,17.0,neutral or dissatisfied
14980,Male,Loyal Customer,59,Business travel,Eco,927,1,4,4,4,1,1,1,1,3,5,4,1,3,1,0,0.0,neutral or dissatisfied
2368,Male,Loyal Customer,12,Personal Travel,Eco,925,3,1,3,4,4,3,4,4,4,2,3,1,3,4,0,19.0,neutral or dissatisfied
74981,Female,Loyal Customer,45,Personal Travel,Eco,2475,2,5,2,3,1,4,2,5,5,2,5,5,5,5,0,0.0,neutral or dissatisfied
106397,Male,Loyal Customer,32,Business travel,Business,2278,1,3,3,3,1,1,1,1,3,5,3,2,3,1,0,0.0,neutral or dissatisfied
25152,Female,Loyal Customer,68,Personal Travel,Eco Plus,406,4,4,4,5,3,5,4,2,2,4,2,4,2,4,19,14.0,neutral or dissatisfied
1476,Female,Loyal Customer,18,Personal Travel,Eco Plus,695,2,4,2,3,1,2,1,1,3,5,4,5,4,1,0,0.0,neutral or dissatisfied
77999,Male,disloyal Customer,27,Business travel,Business,214,4,4,4,2,5,4,2,5,4,4,2,1,3,5,17,14.0,neutral or dissatisfied
43076,Male,Loyal Customer,69,Personal Travel,Eco,192,4,5,4,2,3,4,3,3,5,2,5,4,5,3,33,25.0,neutral or dissatisfied
45911,Female,disloyal Customer,25,Business travel,Eco,775,3,3,3,4,5,3,5,5,3,1,4,1,4,5,0,11.0,neutral or dissatisfied
116047,Male,Loyal Customer,9,Personal Travel,Eco,337,3,3,3,4,3,3,3,3,4,1,3,4,3,3,10,2.0,neutral or dissatisfied
68612,Female,disloyal Customer,27,Business travel,Business,237,3,3,3,3,3,3,3,3,3,3,4,3,4,3,199,188.0,neutral or dissatisfied
125114,Female,disloyal Customer,34,Business travel,Eco,361,3,4,3,4,1,3,1,1,3,3,3,1,4,1,31,115.0,neutral or dissatisfied
77672,Male,Loyal Customer,55,Business travel,Eco,696,3,1,4,4,3,3,3,3,1,1,3,4,3,3,22,5.0,neutral or dissatisfied
56703,Female,Loyal Customer,31,Personal Travel,Eco,1068,2,3,2,2,4,2,4,4,3,5,2,3,2,4,0,0.0,neutral or dissatisfied
80463,Female,disloyal Customer,12,Business travel,Eco,1299,3,3,3,3,3,3,3,3,4,4,4,3,4,3,0,0.0,neutral or dissatisfied
115988,Male,Loyal Customer,70,Personal Travel,Eco,342,2,4,2,3,2,2,2,2,1,1,3,2,4,2,3,0.0,neutral or dissatisfied
38818,Male,Loyal Customer,12,Personal Travel,Eco,354,3,4,4,4,1,4,1,1,3,3,4,3,5,1,0,0.0,neutral or dissatisfied
30505,Female,disloyal Customer,30,Business travel,Eco Plus,484,2,2,2,5,1,2,1,1,2,5,1,2,3,1,0,0.0,neutral or dissatisfied
122556,Male,Loyal Customer,28,Personal Travel,Eco,500,2,4,2,1,4,2,5,4,5,3,4,5,4,4,0,0.0,neutral or dissatisfied
56777,Female,Loyal Customer,50,Personal Travel,Eco Plus,1065,2,5,2,4,5,5,4,5,5,2,1,5,5,4,0,0.0,neutral or dissatisfied
64080,Male,Loyal Customer,37,Personal Travel,Eco,919,1,5,1,2,1,3,2,5,3,4,5,2,4,2,188,184.0,neutral or dissatisfied
70150,Male,Loyal Customer,63,Personal Travel,Eco,550,2,0,2,3,3,2,3,3,3,5,4,3,5,3,0,2.0,neutral or dissatisfied
24189,Male,Loyal Customer,23,Business travel,Eco,147,2,5,5,5,2,2,2,2,1,5,2,2,3,2,0,0.0,neutral or dissatisfied
17805,Female,disloyal Customer,39,Business travel,Business,1042,2,2,2,2,2,4,4,5,5,2,1,4,1,4,194,219.0,neutral or dissatisfied
48188,Male,Loyal Customer,65,Business travel,Eco,259,3,3,3,3,4,3,4,4,2,3,2,3,2,4,27,13.0,neutral or dissatisfied
7244,Female,Loyal Customer,62,Personal Travel,Eco,135,2,5,2,4,5,5,4,2,2,2,1,5,2,4,0,0.0,neutral or dissatisfied
90057,Male,Loyal Customer,16,Business travel,Eco,957,2,4,4,4,2,2,4,2,3,1,4,3,4,2,0,0.0,neutral or dissatisfied
129809,Female,Loyal Customer,21,Personal Travel,Eco,421,2,4,2,4,2,2,2,2,3,2,2,4,4,2,0,0.0,neutral or dissatisfied
23180,Male,Loyal Customer,60,Personal Travel,Eco,300,4,5,4,2,2,4,1,2,3,5,1,1,5,2,0,6.0,neutral or dissatisfied
38358,Female,disloyal Customer,26,Business travel,Eco,1111,4,4,4,4,2,4,2,2,4,1,4,3,4,2,0,0.0,neutral or dissatisfied
30235,Female,Loyal Customer,43,Business travel,Eco,826,3,2,2,2,2,2,2,3,3,3,3,1,3,4,12,30.0,neutral or dissatisfied
37817,Male,Loyal Customer,63,Personal Travel,Eco Plus,1056,1,5,1,4,5,1,5,5,5,5,5,3,5,5,18,11.0,neutral or dissatisfied
66683,Female,Loyal Customer,24,Business travel,Business,978,3,1,2,1,3,3,3,3,1,1,3,4,2,3,22,17.0,neutral or dissatisfied
98669,Female,Loyal Customer,58,Personal Travel,Eco,834,1,5,1,3,5,5,5,5,5,1,5,5,5,5,69,87.0,neutral or dissatisfied
27963,Male,Loyal Customer,14,Personal Travel,Eco,1660,3,4,3,1,2,3,2,2,5,3,5,5,4,2,2,6.0,neutral or dissatisfied
67821,Female,disloyal Customer,36,Business travel,Eco,771,2,2,2,1,3,2,3,3,4,3,2,3,2,3,12,14.0,neutral or dissatisfied
84673,Female,disloyal Customer,10,Business travel,Eco,980,3,3,3,3,5,3,5,5,2,1,4,3,4,5,43,21.0,neutral or dissatisfied
31749,Male,Loyal Customer,22,Personal Travel,Eco Plus,853,1,4,0,3,5,0,1,5,4,2,5,5,5,5,6,0.0,neutral or dissatisfied
49869,Male,Loyal Customer,36,Business travel,Eco,421,3,3,3,3,3,3,3,3,3,1,3,3,3,3,11,23.0,neutral or dissatisfied
35972,Male,Loyal Customer,34,Personal Travel,Eco,231,3,4,3,4,1,3,5,1,4,5,4,4,4,1,4,0.0,neutral or dissatisfied
107688,Male,Loyal Customer,37,Business travel,Business,405,1,1,2,1,4,3,3,1,1,2,1,1,1,4,50,49.0,neutral or dissatisfied
129450,Female,Loyal Customer,20,Personal Travel,Eco,414,2,4,2,4,1,2,1,1,4,4,3,1,4,1,112,103.0,neutral or dissatisfied
114029,Female,Loyal Customer,44,Personal Travel,Eco Plus,1728,4,5,4,1,3,4,4,3,3,4,2,3,3,3,0,26.0,neutral or dissatisfied
60543,Male,Loyal Customer,21,Personal Travel,Eco,862,2,4,2,3,1,2,1,1,4,2,4,3,5,1,0,0.0,neutral or dissatisfied
55701,Female,Loyal Customer,31,Business travel,Business,1798,4,4,4,4,4,4,4,4,1,3,4,1,4,4,7,10.0,neutral or dissatisfied
110682,Male,Loyal Customer,36,Personal Travel,Eco,829,4,4,4,1,5,4,5,5,5,3,5,3,5,5,6,10.0,neutral or dissatisfied
71156,Female,Loyal Customer,46,Business travel,Business,646,2,4,4,4,1,4,4,2,2,2,2,2,2,3,10,0.0,neutral or dissatisfied
20837,Male,Loyal Customer,51,Business travel,Business,457,4,5,4,5,1,4,4,4,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
